Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Anxiety,a RN,San Diego State University,Nurses,a year,"Are there any nurses out there who tried hospital setting and just couldn’t handle it? I’ve been in medical tele for about 2 months now on orientation and I can’t take it anymore my anxiety is through the roof. My preceptors have been wonderful. I’m used to hospice and assisted living environment. This fast paced, getting pulled in all directions every 5 minutes is not for me. I left early today and I’m just feeling so defeated. Please tell me I’m not alone",23.0,28.0,1.0,2024-09-16 23:49:32,https://www.fishbowlapp.com/post/are-there-any-nurses-out-there-who-tried-hospital-setting-and-just-couldnt-handle-it-ive-been-in-medical-tele-for-about-2,54
Anxiety,a Data Analytics Manager,San Diego State University,Jobs in Tech,8 months,"How many of you are truly, genuinely 100% happy at your company and in your role? Like when you think of work you have no negative thoughts or reactions. I know it’s subjective but I hesitate to use anxiety as a negative factor in this cause even great things can give you anxiety

I’m slowly starting to dread my days and this is purely to see if I’m missing out on some great companies and should start back up my search or if my thoughts are very common across the board",13.0,42.0,1.0,2024-09-16 23:50:07,https://www.fishbowlapp.com/post/how-many-of-you-are-truly-genuinely-100-happy-at-your-company-and-in-your-role-like-when-you-think-of-work-you-have-no-negative,55
Anxiety,an Associate Attorney,San Diego State University,Law,7 months,Anyone else get anxiety when a partner emails them late at night on the weekend? My anxiety is off the charts and it was a simple email about a Monday task. This stress response feels like a sign to start interviewing. I dread going into the office these days.,13.0,29.0,4.0,2024-09-16 23:50:46,https://www.fishbowlapp.com/post/anyone-else-get-anxiety-when-a-partner-emails-them-late-at-night-on-the-weekend-my-anxiety-is-off-the-charts-and-it-was-a-simple,56
Anxiety,a Laboratory Analyst II,San Diego State University,The Worklife Bowl,5 months,"I was fired from my last job in 2023. Took a while get my next one, but now that I have I get the worst anxiety. ""What if this happens to me again?"" Anyone else here been fired? Not laid off, but straight up fired. How long does it take to get over it? Because I am ready to move on without superstition.",18.0,21.0,1.0,2024-09-16 23:51:16,https://www.fishbowlapp.com/post/i-was-fired-from-my-last-job-in-2023-took-a-while-get-my-next-one-but-now-that-i-have-i-get-the-worst-anxiety-what-if-this-happens-to-me,57
Anxiety,a Senior Consultant,San Diego State University,Consulting,2 months,Asking for performance feedback gives me so much anxiety? I not a fan of forced constructive criticism 😩 Anyone else deal with this?,15.0,33.0,3.0,2024-09-16 23:51:35,https://www.fishbowlapp.com/post/asking-for-performance-feedback-gives-me-so-much-anxiety-i-not-a-fan-of-forced-constructive-criticism-anyone-else-deal,58
Anxiety,a Copywriter,San Diego State University,Copywriters,a year,"Anyone struggle with presentation anxiety? I am mid-level and can’t help but have negative self-talk and “what if”s go through my head before my presentations, which obviously leads to doing a poorer job. Any tips? Advice you got early on that helped?",12.0,31.0,4.0,2024-09-16 23:52:09,https://www.fishbowlapp.com/post/anyone-struggle-with-presentation-anxiety-i-am-mid-level-and-cant-help-but-have-negative-self-talk-and-what-ifs-go-through-my,59
Anxiety,a HR Manager,San Diego State University,Human Resources,8 months,"Need some clarification. Our company has a sales rep who calls out sick Covid respiratory whenever there’s a sales meeting he’s been doing this for the past three sales meeting in within the last three months even had his mother text his manager telling us that he’s got anxiety and depression, we want to let him go, but we’re concerned that he could have a retaliation claim when he returns from his illness. He’s not out more than five days or three even so requesting a doctors note last time w",8.0,27.0,1.0,2024-09-16 23:52:50,https://www.fishbowlapp.com/post/need-some-clarification-our-company-has-a-sales-rep-who-calls-out-sick-covid-respiratory-whenever-theres-a-sales-meeting-hes,60
Anxiety,a Data Analyst,San Diego State University,The Worklife Bowl,9 months,I moved positions in my company. When I interviewed for the position it was presented I would be an analytics developer. I have severely bad social anxiety. No one on the team wants to present so all the presentations were pushed to me. I was using a script to help get through the presentations. They told me I am no longer allowed to use a script and it needs to be conversational. They keep giving me negative feedback on my presentations since. Not sure what to do. Suggestions?,34.0,28.0,1.0,2024-09-16 23:53:19,https://www.fishbowlapp.com/post/i-move-positions-in-my-company-when-i-interviewed-for-the-position-it-was-presented-i-would-be-an-analytics-developer-i,61
Anxiety,an Associate,San Diego State University,Big Law,6 months,"I really hate working on the weekends, especially Sunday night when my anxiety is already high because of the week ahead. Any advice for how to handle the anxiety?",19.0,21.0,,2024-09-16 23:53:45,https://www.fishbowlapp.com/post/i-really-hate-working-on-the-weekends-especially-sunday-night-when-my-anxiety-is-already-high-because-of-the-week-ahead,62
Anxiety,an Assurance Senior Manager 1,San Diego State University,Accounting,5 months,Is the grass actually greener outside of Big 4?? Been struggling with huge amounts of anxiety and I can’t deal with the crazy hours anymore so I have been beginning to look elsewhere but is it worth it?!?,9.0,26.0,4.0,2024-09-16 23:54:13,https://www.fishbowlapp.com/post/is-the-grass-actually-greener-outside-of-big-4-been-struggling-with-huge-amounts-of-anxiety-and-i-cant-deal-with-the-crazy,63
Anxiety,a Manager,San Diego State University,Surviving A Toxic Workplace,3 months,"Why is the first answer to surviving a toxic boss for US to get an different job? In my opinion we need to stand on something and if the means to feed yourself isnt it then what is? Toxic workplaces harm peoples morals, confidence, ability to focus, causes undeserved anxiety and so on. We have to do better and hold the bullies accountable for it. This is just one persons thoights. But if we allow it it gets worse never ever better!! #notarant #letsdobetter #workbulliesneednotapply",24.0,30.0,,2024-09-16 23:54:42,https://www.fishbowlapp.com/post/why-is-the-first-answer-to-surviving-a-toxic-boss-for-us-to-get-an-dkfferent-job-in-my-opinionnwe-need-gl-stand-on-something,64
Anxiety,an Associate Director,San Diego State University,The Worklife Bowl,a year,"I have my 10 year high school reunion in a few weeks and have so much anxiety thinking about it. I was a loner and bullied a lot in high school. I know people can change and I am very proud of my career and who I’ve become, I just feel ultra nervous about revisiting my past.",4.0,24.0,,2024-09-16 23:57:02,https://www.fishbowlapp.com/post/i-have-my-10-year-high-school-reunion-in-a-few-weeks-and-have-so-much-anxiety-thinking-about-it-i-was-a-loner-and-bullied-a-lot,65
Anxiety,a Consultant 1,San Diego State University,Consulting,9 months,"On the 12th day Christmas PwC gave to me, pooor mental heallltthh! Crippling Anxiety, and a 2 weeks severanceeee! 🔔🎄🎅",34.0,34.0,2.0,2024-09-16 23:57:27,https://www.fishbowlapp.com/post/on-the-12th-day-christmas-pwc-gave-to-me-pooor-mental-heallltthh-crippling-anxiety-and-a-2-weeks-severanceeee,66
Anxiety,"a Cash Management Analyst SR, Corporate Headquarters",San Diego State University,The Worklife Bowl,4 months,"My boss will send IMs after work hours, Sometimes 9pm-10pm. I don’t respond til next morning during my normal working hours. He hasn’t mentioned about me responding that night, but it gives me anxiety hearing that ding go off.",8.0,26.0,,2024-09-16 23:58:03,https://www.fishbowlapp.com/post/my-boss-will-send-ims-after-work-hours-sometimes-9pm-10pm-i-dont-respond-til-next-morning-during-my-normal-working-hours,67
Anxiety,an Associate,San Diego State University,Big Law,7 months,"Friends, convince me not to do it. Give me horror stories or tell me how your day sucks.

I left big law after a couple years because I was absolutely miserable, depression, anxiety, etc. My mental health has been so much better in my job in government. But I suddenly have landed (without even looking) an opportunity to go back into big law at a different firm. I know how much I hated big law. But (with bonus) my annual compensation will go up nearly $300k. Idk how to say no to this.",8.0,22.0,1.0,2024-09-16 23:58:32,https://www.fishbowlapp.com/post/friends-convince-me-not-to-do-it-give-me-horror-stories-or-tell-me-how-your-day-sucks-i-left-big-law-after-a-couple-years-because-i,68
Anxiety,an Engineer,San Diego State University,Tech,5 months,"Joined Amazon few months ago.
I experienced my first anxiety attack today. Had to leave the office and cry in the car. Had trouble breathing. Headaches.",24.0,26.0,7.0,2024-09-17 00:36:34,https://www.fishbowlapp.com/post/joined-amazon-few-months-ago-i-experienced-my-first-anxiety-attack-today-had-to-leave-the-office-and-cry-in-the-car-had,69
Anxiety,a Manager,San Diego State University,The Worklife Bowl,9 months,I’ve got a good tech job. Making the best money of my life. Good challenge. Yet I feel no job security and can’t spend money or take a vacation because I fear being unemployed in this job market. How can I manage this anxiety?,15.0,24.0,1.0,2024-09-17 00:36:54,https://www.fishbowlapp.com/post/ive-got-a-good-tech-job-making-the-best-money-of-my-life-good-challenge-yet-i-feel-no-job-security-and-cant-spend-money-or-take,70
Anxiety,an Area Manager 1,San Diego State University,Confession,10 months,"Yesterday I went out and had more drinks (6 cocktails total) than I usually have (usually 2,3). I’m a petit female. My anxiety is through the roofs today, anybody else also easily gets their anxiety triggered by alcohol?",9.0,33.0,1.0,2024-09-17 00:37:14,https://www.fishbowlapp.com/post/yesterday-i-went-out-and-had-more-drinks-6-cocktails-total-than-i-usually-have-usually-2-3-my-anxiety-is-through-the-roofs,71
